,,,,,,,GOPHER,NON ANN GRASS,BARE,ROCK,LITTER,COWPIE,MOSS,ACH MIL,ACH MOL,ACM WRA,AEG TRI,AGO HET,ALL SER,AMS INT,ANC FIL,APH OCC,ART CAL,ASTE SP,AST GAM,ATH PUS,AVEN SP,BRO BER,BRO CAR,BRO DIA,BRO HOR,BRO MAD,BRO TRI,BRO TER,BROD SPP,CAL ARG,CAL VEN,CALO SP,CAL CIL,CAL MUL,CAL SUB,CALY SP,CAM GRA,CAR PYC,CAS ATT,CAS DEN,CAS ERI,CAS EXS EXS,CAS PUR,CAS RUB LIT,CAU LAS,CEN SOL,CEN SOL BROAD,CHAE SP,CHL POM,CLAR SP,CLA EXI EXI,CLA GYP,CLA PER,CLAR SP,COL HET,CRA CON,CRO SET,CRY FLA,CUS SUB,DODD SPP,DAU PUS,DEL VAR,DELP SP,DES DAN,DIC CAP,DUD SET,ELY GLA,ELY MUL,EPI MIN,EPIL SP,ERI CON,ERI GLA,ERI NUD,ERI ROS,ERI VIM,ERI RED ANG,ERO BOT,ERO CIC,ERO MOS,EROD SP,ERY CAP,ESC CAL,EUP SPA,FES BRO,FES MIC,FES MYU,FES PER,FIL GAL,FRA CAL,GAL APA,GAL POR,GALI SP,GAS PHL,GIL ACH,GIL CLI,GIL TRI,HEM CON,HEM CON LUZ,HES SPA,HOR BRA,HOR MAR,HOR MUR LEP,KOE MAC,LACT SP,LAM AUR,LAS CAL,LAY GAI,LAY PLA,LES NEM,LEP AMB,LEP AND,LEP BIC,LEP GRA,LEP LIN,LEP NIT,LEP PAR,LEPT SP,LES MIC GLA,LEW RED,LIN DIC,LOM CAR,LOM DAS,LOM MAC,LOM UTR,LOMA SP,LUP BIC,LUPI SP,MADI SP,MEL CAL,MEL TOR,MELI SP,MIC CAL,MIC DOU,MIM DOU,MIN DOU,MIN PUS,MON MAJ,MUI MAR,NAV HET,PEL AND,PEN BEL,PEN TRI,PER KEL,PHA CAL,PHA DIS,PHA IMB,PHL GRA,PLA CAL,PLA ERE,POA SEC SEC,POA SP,POLY SP,PRI HEN,PSI BRE,PTE DRY,QUE DUR,RAN CAL,RIG LEP,SAL COL,SAN BIP,SAN TUB,SENE SP,SHE ARV,SID DIP,SIL CAL,SIL GAL,SIS BEL,STE MED,STE NIT,STI PUL,STR ALB,STYL SP,TALL EVAX,TET GRA,TOX FRE,TRI ALB,TRI DEP,TRI ERI,TRI PUS,TRI GRA,TRI HIR,TRI INFLATED,TRI MIC,TRI WIL,TRIF SP,TRI LAN,TRI LAX,URO LIN,UNK ANN GRASS,UNK BUN,UNKNOW,,,,
,2016,KCS30,KCS30-6,KCS30-6,KCS30,6,"""-""",,70,0,1,0,0,0,0,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,0,0,,0,,,0,0,,0,0,0,0,0,0,,,0,,5,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,,,0,0,,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,,0,,,,
,2016,KCS30,KCS30-7,KCS30-7,KCS30,7,"""-""",,70,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,,,1,0,,0,0,0,0,0,,,0,0,,0,,,0,0,,1,0,0,0,0,0,,,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,,,0,0,,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,2,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,,0,,,,
,2016,KCS30,KCS30-8,KCS30-8,KCS30,8,"""-""",,70,0,1,0,0,0,0,5,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,0,,,1,0,,0,0,0,0,0,,,0,0,,0,,,0,0,,1,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,,0,0,0,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,,0,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,,0,,,,
,2016,KCS30,KCS30-9,KCS30-9,KCS30,9,"""-""",,70,2,1,0,0,0,0,2,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,10,,,1,0,,0,0,0,0,0,,,0,0,,0,,,0,0,,1,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,,0,,,,
,2016,KCS30,KCS30-10,KCS30-10,KCS30,10,"""-""",,60,20,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,,,1,0,,0,1,0,0,0,,,0,1,,0,,,0,0,,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,,,2,0,,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,,,0,,,,
,2017,KCFlat,KCFlat-01,KCFlat-1,KCFlat,1,,,40,0,1,,,0,,5,0,,0,0,,,,,1,,,0,0,0,5,0,,,1,,,,,,0,,,,,5,,,,,0,0,,,0,,,,,,,,,,,,,,,0,0,,0,,,,,,0,,,,0,,0,,,0,,0,1,0,2,0,,,,,0,,,,2,,2,0,0,0,0,0,0,10,0,,,0,0,,,,0,,,,,0,,,,0,,,,,0,0,0,0,5,,0,0,0,1,0,,,,,,0,,,0,10,1,0,,,0,0,,,0,0,1,,0,0,0,,0,0,0,0,5,,0,,,,5,0,,0,,,,0,,0,0,,0,,,0,,,,
,2017,KCFlat,KCFlat-02,KCFlat-2,KCFlat,2,,,40,2,1,,,,,1,0,,,,,1,,,1,,,0,0,0,,0,,,1,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,20,,,,,,0,,,,1,,,0,0,0,0,,0,1,5,,,,,,,,1,,,,,,,,,,,,,,0,0,0,0,2,,0,0,0,1,0,,,,,,0,,,0,5,5,0,,,,,,,,,1,,0,,0,,,,,0,5,,0,,,,1,0,,0,,,,0,,0,0,,,,,0,,,,
,2017,KCFlat,KCFlat-03,KCFlat-3,KCFlat,3,,,40,2,1,,1,,,1,0,,,,,,,,2,,,0,0,0,,0,,,1,,,,,,,,,,,1,,,,,,,,,2,,,,,,,1,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,1,,,,,,0,,,,,,1,0,0,0,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,20,,,,,1,,,,,,,,,,,20,1,0,,,,,,,,,2,,,,,,,,,,,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-04,KCFlat-4,KCFlat,4,,,30,2,1,,,,,2,0,,,,,,,,2,,,0,0,0,2,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,30,,,,,,0,,,,5,,1,0,0,0,0,,0,2,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,10,,,,,1,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,1,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-05,KCFlat-5,KCFlat,5,,,40,,1,,,,,2,0,,,,,,,,1,,,0,0,0,5,0,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,,0,30,,,,,,0,,,,1,,1,0,0,0,0,,0,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,,,1,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,2,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-06,KCFlat-6,KCFlat,6,,,20,1,5,,,,,1,0,,,,,1,,,1,,,0,0,0,20,0,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,,,,,,0,,,0,,,,,,1,,,,,,,,,,,0,,0,20,,,,,,0,,,,2,,2,0,0,0,0,,0,10,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,2,,,,,,,2,,,2,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-07,KCFlat-7,KCFlat,7,,,30,10,2,,,,,2,0,,,,,,,,2,,,0,0,0,1,0,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,2,,,,,,0,,,,5,,1,0,0,0,0,,0,10,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,5,,,,,,,1,,,2,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-08,KCFlat-8,KCFlat,8,,,30,,1,,,,,5,0,,,,,,,,2,,,0,0,0,,0,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,0,,,0,,,,,,,,,,,,,,,5,,0,,0,20,,,,,,0,,,,2,,2,0,0,0,0,,0,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,2,,,,2,,,1,,,2,,,,,,10,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-09,KCFlat-9,KCFlat,9,,,50,,1,,,,,2,0,,,,,,,,1,,,0,0,0,2,0,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,1,,,,,,,,,,,0,,0,10,,,,,,0,,,,1,,1,0,0,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,20,,,,,1,,,,,,,,,,,2,0,0,,,,,,,,,1,,,,,,,,,,1,,,,,,1,0,,,1,,,0,,0,,,,,,0,,,,
,2017,KCFlat,KCFlat-10,KCFlat-10,KCFlat,10,,,40,,1,,,,,5,0,,,,,,,,1,,,0,0,0,,0,,,1,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,,0,20,,,,,,0,,,,5,,1,0,0,0,0,,0,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,10,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-01,KCN12-1,KCN12,1,,,30,2,1,,,,,1,0,,,,,2,,,1,,,0,0,0,10,0,,,1,,,,,,5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,5,,,,,,0,,,,,,1,0,0,0,0,,0,10,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,,1,,,,,,,,,5,,,,,,2,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-02,KCN12-2,KCN12,2,,,30,,10,,,,,5,0,,,,,,,,1,,,0,0,0,20,0,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,1,0,20,,,,,,0,,,,1,,1,0,0,0,0,,0,5,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-03,KCN12-3,KCN12,3,,,40,,2,,,,,5,0,,,,,,,,1,,,0,0,0,2,0,,,1,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,10,0,10,,,,,,0,,,,,,2,0,0,0,0,,0,10,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,5,,,,,,,,,,5,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-04,KCN12-4,KCN12,4,,,50,,1,5,,,,1,0,,,,,,,,1,,,0,0,0,2,0,,,1,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,10,0,5,,,,,,0,,,,1,,1,0,0,0,0,,0,5,5,,,,,,,,,,,1,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,1,0,0,,,,,,,,,,,,,1,,,1,,,5,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-05,KCN12-5,KCN12,5,,,50,,1,,,,,2,0,,,,,,,,1,,,0,0,0,,0,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,30,0,2,,,,,,0,,,,1,,1,0,0,0,0,,0,2,1,,,,,,,,,,,1,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,1,,,5,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-06,KCN12-6,KCN12,6,"""-""",,40,20,1,,,,,1,0,,,,,,,,1,,,0,0,0,,0,,,1,,,,,,1,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,10,0,,,,,,,0,,,,,,1,0,0,0,0,,0,1,2,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,5,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,,,,,,,,1,,,2,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-07,KCN12-7,KCN12,7,"""-""",,40,,1,,,,,10,0,,,,,,,,,,,0,0,0,,0,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,1,0,20,,,,,,0,,,,,,,0,0,0,0,,0,10,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,1,,,,,,,1,,,1,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-08,KCN12-8,KCN12,8,"""-""",,60,,1,,,,,1,0,,,,,,,,1,,,0,0,0,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,20,0,1,,,,,,0,,,,2,,1,0,0,0,0,,0,5,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,1,,,,,,,,,,,2,0,0,,,,,,,,,1,,,,,,,,,,1,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-09,KCN12-9,KCN12,9,"""-""",,50,,1,,,,,1,0,,,,,,,,1,,,0,0,0,1,0,,,1,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,20,0,,,,,,,0,,,,,,,0,0,0,0,,0,10,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN12,KCN12-10,KCN12-10,KCN12,10,,,60,,1,,,,,1,0,,,,,1,,,1,,,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,2,0,10,,,,,,0,,,,,,2,0,0,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,,,5,0,0,,,,,,,,,1,,,,,,,,,,10,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-01,KCN22-1,KCN22,1,"""-""",,40,,20,,,,,1,0,,,,,,,,,,,0,0,0,5,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1,,,,,,,,,,,,,,,1,0,,0,20,,,,,,0,,,,1,,1,1,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,0,0,0,,,,,,2,,,,,,,,,,1,,,5,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-02,KCN22-2,KCN22,2,"""-""",,50,,1,,,,,1,0,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,2,0,,0,30,,,,,,0,,,,10,,,0,0,0,0,,0,1,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,0,0,0,,,,,,1,,,1,,,,,,,1,,,2,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-03,KCN22-3,KCN22,3,"""-""",,20,,30,,,,,,0,,,,,,,,,,,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1,,,,,,,,,,,,,,,1,0,,0,30,,,,,,0,,,,2,,2,0,0,0,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,1,,0,0,0,,,,,,2,,,,,,,,,,1,,,,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-04,KCN22-4,KCN22,4,"""-""",,40,,10,,,,,1,0,,1,,,,,,,,,0,0,0,,0,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,1,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,0,,,,10,,5,0,0,0,0,,0,2,1,,,,,,,,,,,1,,,,,,,,,,,0,0,0,,2,,,,,1,,,,,,,,,1,,1,0,0,,,,,,2,,,,,,,,,,2,,,5,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-05,KCN22-5,KCN22,5,"""-""",,30,,1,,,5,,,0,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,0,1,,,,,,,,,,,,,,,2,0,1,0,,,,,,,0,,,,,,10,0,0,0,0,,0,10,,,,,,,,,,,,1,,,,,,,,,,,0,0,0,,20,,,,,1,,,,,,,,,1,,,0,0,,,,,,2,,,,,,,,,,2,,,10,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-06,KCN22-6,KCN22,6,"""-""",,20,2,20,,,,,,0,,,,,1,,,,,,0,0,0,,0,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,0,,,0,,,,,,,,,,,,,,,,1,0,2,0,,,,,,,0,,,,10,,20,0,0,0,0,,0,1,1,,,,,,,,,,,1,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,1,,,1,0,,,,,,1,,,,,,,,,,2,,,10,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-07,KCN22-7,KCN22,7,"""++""",,30,,10,,,,,,0,,,,,,,,,,,0,0,0,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,5,0,10,0,20,,,,,,0,,,,5,,10,1,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,,0,0,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,0,,,,,,1,,0,,,,,,0,,,,
,2017,KCN22,KCN22-08,KCN22-8,KCN22,8,"""-""",,10,,30,,,,,,0,,,,,,,,,,,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,5,0,1,0,30,,,,,,0,,,,10,,,1,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,1,,,0,0,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-09,KCN22-9,KCN22,9,"""++""",,20,,20,,,,,,0,,,,,,,,,,,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,2,0,1,0,20,,,,,,0,,,,20,,,0,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,1,,,,,,,,,,,,0,0,,,,,,1,,,,,,,,,,,,,1,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN22,KCN22-10,KCN22-10,KCN22,10,"""-""",,10,,20,,,,,1,0,,,,,,,,,,,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,1,0,,0,50,,,,,,0,,,,2,,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,,,,1,,,,,,,,,,,1,0,0,,,,,,,,,1,,,,,,,1,,,2,,,,,,1,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN30,KCN30-01,KCN30-1,KCN30,1,,,60,,1,,,2,,2,0,,,,,,,,,,,0,0,0,2,0,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,0,,,,1,,2,,,,,,,,,,,0,2,0,10,,,,,,0,,,,,,,0,0,0,0,,0,2,,,,2,,,,,,,,10,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
,2017,KCN30,KCN30-02,KCN30-2,KCN30,2,,,40,,10,,2,,,,0,,,,,1,,,1,,,0,0,0,2,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,5,,,,,,,1,,,,,,,,1,,0,5,0,5,,,,,,0,,,,,,,0,0,0,1,,0,10,,,,1,,,,,,,,2,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,1,,1,1,0,,,,,,1,,,,,,,,,,,,,1,,,,,,1,0,,,,,,0,1,0,,,,,,0,,,,
,2017,KCN30,KCN30-03,KCN30-3,KCN30,3,,,30,,5,,1,1,,1,0,,,,,2,,,,,,0,0,0,5,0,,,,,,,,,10,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,0,,,2,,,,,,,,,,,,,,,2,,0,10,0,1,,,,,,0,,,,,,,0,0,0,0,,0,10,,,,1,,,,,,,,10,,,,,,1,,,,1,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,0,1,0,,,,,,0,,,,
,2017,KCN30,KCN30-04,KCN30-4,KCN30,4,,,30,,10,,2,2,,1,0,,,,,1,,,,,,1,0,0,1,0,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,0,2,,,,,,,,,,,,,,1,1,0,5,0,1,,,,,,0,,,,,,1,0,0,0,0,,0,10,,,,1,,,,,,,,20,,,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,0,1,0,,,,,,0,,,,
,2017,KCN30,KCN30-05,KCN30-5,KCN30,5,,,60,,1,,,,,,0,,,,,,,,,,,0,0,0,1,0,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,0,2,,,,,,,,,,,,,,2,1,0,2,0,10,,,,,,0,,,,,,,1,0,0,0,,0,5,,,,1,,,,,,,,1,,,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,2,,,,,,,,,,5,,,,,,,,,,0,,,,,,1,1,0,,,,,,0,,,,
,2017,KCN30,KCN30-06,KCN30-6,KCN30,6,,,50,,5,,1,1,,,0,,,,,1,,,,,,0,0,0,5,0,,,1,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,0,5,,,,,,,,,,,,,,2,1,0,5,0,5,,,,,,0,,,,,,,0,0,0,5,,0,5,1,,,1,,,,,,,,1,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,1,,,1,,0,,,,,,0,,,,
,2017,KCN30,KCN30-07,KCN30-7,KCN30,7,,,30,,5,,5,1,,1,0,,1,,,2,,,,,,0,0,0,2,0,,,,,,,,,5,,,,,,,2,,,,,,,,,,,1,,,,,1,,,,,,0,,,0,2,,,,,,,,,,,,,,1,1,0,5,0,1,,,,,,0,,,,,,1,0,0,0,0,,0,20,,,,2,,,,,,,,10,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,0,2,1,,,,,,0,,,,
,2017,KCN30,KCN30-08,KCN30-8,KCN30,8,,,40,,10,,,5,,1,0,,,,,1,,,,,,1,0,0,1,0,,,,,,,,,5,,,,,,,1,,,,,,,,,,1,1,,,,,1,,,,,,0,,,0,,,,,,,,,,,,,,,1,,0,10,0,10,,,,,,0,,,,,,,0,0,0,0,,0,5,,,,2,,,,,,,,2,,,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,,1,,,0,,,,
,2017,KCN30,KCN30-09,KCN30-9,KCN30,9,,,40,,5,,,1,,1,0,,,,,,,,,,,0,0,0,1,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,0,,,,,,,1,,,,,,,,,,0,2,0,5,,,,,,0,,,,,,,0,0,0,0,,0,5,,,,2,,,,,,,,20,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,1,,1,0,0,,,,,,1,,,,1,,,,,,1,,,,,,,,,,0,,,,,,0,,0,,,,,,0,,,,
